year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2012.5609,,,24.95,
2012.5836,,32.22,,
2012.5879,,,32.78,
2012.6042,,25.26,,
2012.6153,,,32.01,
2012.6246,,37.7,,
2012.6423,,,47.31,
2012.6549,,43.68,,
2012.6695,,,43.81,
2012.6842,,36.56,,
2012.6966,,,34.02,
2012.7142,,38.67,,
2012.7238,,,28.69,
2012.7342,,20.55,,
2012.751,,,35.16,
2012.7549,,38.76,,
2012.778,,,38.54,
2012.7845,,31.63,,
2012.8051,,,44.7,
2012.8147,,32.86,,
2012.8324,,,39.75,
2012.835,,37.68,,
2012.8552,,31.5,,
2012.8594,,,31.1,
2012.8853,,18.79,,
2012.8866,,,19.92,
2012.9137,,,27.04,
2012.9148,,24.8,,
2012.9406,,,22.72,
2012.9444,,16.08,,
2012.9652,,16.39,,
2012.9684,,,23.42,
2012.9858,,18.84,,
2012.9951,,,21.93,
2013.0154,,24.59,,
2013.0222,,,28.68,
2013.0448,,29.97,,
2013.0494,,,29.62,
2013.0751,,40.52,,
2013.0769,,,38.77,
2013.0955,,43.04,,
2013.104,,,48.42,
2013.1157,,26.99,,
2013.1309,,,22.22,
2013.1456,,14.73,,
2013.1583,,,21.79,
2013.1852,,,23.96,
2013.2122,,,20.38,
2013.219,,29.12,,
2013.2259,,14.87,,
2013.2465,,24.13,,
2013.2757,,0.12,,
2013.2941,,,22.8,
2013.3057,,24.45,,
2013.321,,,28.42,
2013.3263,,20.02,,
2013.3466,,33.88,,
2013.3482,,,38.87,
2013.3754,,,30.02,
2013.3765,,31.68,,
2013.4025,,,11.78,
2013.4063,,9.9,,
2013.4296,,,9.74,
2013.4361,,7.72,,
2013.4567,,18.93,20.88,
2013.4839,,,19.34,
2013.5111,,,36.82,
2013.5383,,,39.41,
2013.5655,,,21.02,
2013.5926,,,26.11,
2013.6196,,,32.22,
2013.6468,,,30.67,
2013.6697,,,28.47,
2013.7076,,,20.51,
2013.7283,,,17.99,
2013.7553,,,19.17,
2013.7825,,,28.47,
2013.8096,,,21.83,
2013.8369,,,46.35,
2013.8639,,,29.64,
2013.8912,,,31.48,
2013.9181,,,30.69,
2013.9452,,,40.42,
2013.9723,,,39.21,
2013.9993,,,29.91,
2014.0273,,,36.32,
2014.0539,,,34.06,
2014.0813,,,29.84,
2014.1083,,,20.01,
2014.1358,,,23.07,
2014.1625,,,32.41,
2014.1899,,,19.85,
2014.2171,,,19.75,
2014.2444,,,15.22,
2014.2711,,,20.54,
2014.2984,,,29.68,
2014.3255,,,23.96,
2014.3527,,,44.59,
2014.3798,,,27.56,
2014.4069,,,24.33,
2014.4341,,,14.4,
2014.4612,,,31.59,
2014.4884,,,36.56,
2014.5154,,,35.26,
2014.5427,,,23.91,
2014.5699,,,27.37,
