year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2011.4606,,29.01,,
2011.4743,,,31.44,
2011.4878,,26.29,,
2011.5016,,,29.34,
2011.5149,,21.28,,
2011.5286,,,26.46,
2011.5418,,19.01,,
2011.5558,,,24.06,
2011.5692,,16.24,,
2011.5828,,,19.88,
2011.5963,,12.81,,
2011.61,,,18.44,
2011.6235,,14.23,,
2011.6373,,,19.8,
2011.6506,,19.71,,
2011.6644,,,18.87,
2011.6776,,16.75,,
2011.6916,,,13.04,
2011.705,,7.12,,
2011.7187,,,11.92,
2011.7318,,9.24,,
2011.7459,,,10.96,
2011.7588,,11.91,,
2011.773,,,15.22,
2011.7865,,19.26,,
2011.8001,,,23.87,
2011.8134,,18.29,,
2011.8273,,,18.06,
2011.8406,,14.77,,
2011.8543,,,14.45,
2011.8677,,7.89,,
2011.8816,,,13.1,
2011.895,,11.56,,
2011.9087,,,15.98,
2011.9219,,12.51,,
2011.9359,,,16.76,
2011.9494,,17.74,,
2011.963,,,18.87,
2011.9764,,20.67,,
2011.9903,,,18.61,
2012.0034,,16.96,,
2012.0174,,,23.16,
2012.0307,,19.77,,
2012.0445,,,24.68,
2012.0578,,21.63,,
2012.0716,,,27.44,
2012.0845,,24.9,,
2012.0986,,,23.75,
2012.1117,,28.64,,
2012.1257,,,29.21,
2012.127,,13.58,,
2012.1532,,,23.1,
2012.1672,,20.14,,
2012.1801,,,23.13,
2012.2073,,,32.94,
2012.2345,,,33.6,
2012.2614,,,32.99,
2012.2889,,,34.91,
2012.3159,,,34.51,
2012.3432,,,38.76,
2012.3646,,41.62,,
2012.3703,,,38.59,
2012.3945,,40.18,,
2012.3974,,,36.86,
2012.4243,,36.92,,
2012.4245,,,37.04,
2012.4517,,,46.05,
2012.454,,46.46,,
2012.4746,,49.29,,
2012.4788,,,53.47,
2012.495,,47.66,,
2012.5061,,,50.74,
2012.5247,,45.38,,
2012.5332,,,49.7,
2012.5547,,41.75,,
2012.5603,,,46.03,
2012.5845,,42.74,,
2012.5875,,,46.55,
2012.6048,,52.55,,
2012.6146,,,51.45,
2012.6253,,47.22,,
2012.6417,,,47.02,
2012.6552,,46,,
2012.6689,,,47.4,
2012.6849,,41.69,,
2012.6962,,,35.94,
2012.7147,,36.99,,
2012.7232,,,38.69,
2012.7351,,35.98,,
2012.7502,,,39.27,
2012.7555,,42.61,,
2012.7775,,,43.47,
2012.7852,,40.68,,
2012.8046,,,35.51,
2012.8152,,33.4,,
2012.8318,,,33.12,
2012.8356,,33.35,,
2012.8559,,35.65,,
2012.8589,,,35.13,
2012.8859,,39.38,,
2012.886,,,40.35,
2012.9132,,,35.99,
2012.9158,,33.79,,
2012.9403,,,41.66,
2012.9453,,35.41,,
2012.9659,,36.77,,
2012.9674,,,37.41,
2012.9863,,35.12,,
2012.9947,,,42.93,
2013.0161,,35.15,,
2013.0218,,,32.81,
2013.046,,31.59,,
2013.049,,,38.73,
2013.0759,,39.68,,
2013.0762,,,37.96,
2013.0962,,38.74,,
2013.1029,,,37.81,
